id,time,mood,arousal,valence,activity,screen,call,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
AS14.08,3/20/14,6.4,-0.2,0.8,0.057523878,1096.549999,0,1,4862.880999999999,279.44,0.0,0.0,0.0,0.0,48.01,669.326,0.0,0.0,0.0,0.0
AS14.08,3/21/14,6.6,-0.4,0.6,0.008942302,2857.925,0,4,215.864,2477.42,0.0,0.0,0.0,0.0,52.181000000000004,1085.183,0.0,0.0,48.316,0.0
AS14.08,3/22/14,6.4,-0.4,0.8,0.022231453999999998,866.5940002999998,0,0,10.557,4329.022,0.0,0.0,0.0,0.0,43.157,452.75699999999995,89.93799999999999,0.0,16.075,0.0
AS14.08,3/23/14,7.2,-0.2,0.8,0.042184825,1374.5810000000001,2,0,86.199,372.31699999999995,0.0,0.0,0.0,0.0,4065.138,1612.935,323.241,0.0,82.45100000000001,0.0
AS14.08,3/24/14,6.8,-0.8,1.0,0.046307913,1967.993,0,0,14.427,194.055,0.0,0.0,0.0,0.0,52.023,1700.2120000000002,0.0,0.0,11.062999999999999,0.0
AS14.08,3/25/14,7.2,-0.6,1.0,0.016897662,726.283,0,1,73.604,1469.9560000000001,89.12,0.0,0.0,0.0,46.93600000000001,441.33099999999996,0.0,0.0,0.0,0.0
AS14.08,3/26/14,6.5,-0.25,0.5,0.08950139300000001,1818.4510010000001,0,5,330.846,895.0110000000001,112.399,0.0,0.0,161.499,45.978,413.67400000000004,0.0,0.0,11.029000000000002,0.0
AS14.08,3/27/14,6.333333333,0.0,0.5,0.08701150099999999,2483.282,0,6,128.185,1976.7879999999998,0.0,0.0,0.0,0.0,56.986999999999995,2145.012,0.0,358.67400000000004,24.05,0.0
AS14.08,3/28/14,6.25,-0.25,0.5,0.016559762,1936.658,1,12,834.408,959.2560000000001,0.0,0.0,0.0,0.0,52.028,706.4010000000001,0.0,167.53400000000002,0.0,0.0
AS14.08,3/29/14,7.166666667,-0.166666667,1.0,0.024944121,1191.829001,0,2,46.795,536.168,64.889,0.0,0.0,0.0,61.195,445.501,0.0,0.0,0.0,0.0
AS14.08,3/30/14,6.8,0.0,0.6,0.078447078,779.8929989,0,0,9.926,218.915,0.0,0.0,0.0,0.0,43.082,506.555,0.0,0.0,0.0,0.0
AS14.08,3/31/14,7.6,0.0,1.2,0.07893465200000001,1670.5410000000002,0,0,3.048,1230.323,20.184,0.0,0.0,0.0,50.666000000000004,457.42199999999997,0.0,0.0,14.035,0.0
AS14.08,4/1/14,7.2,-1.0,1.0,0.062353855,2074.419001,0,0,28.205,1623.59,92.105,0.0,0.0,0.0,59.788999999999994,974.317,0.0,0.0,3.005,0.0
AS14.08,4/2/14,6.6,-0.4,0.8,0.008289547,696.8100007,0,0,33.864000000000004,1809.842,19.154,0.0,0.0,0.0,51.733999999999995,208.18599999999998,0.0,0.0,20.146,0.0
AS14.08,4/3/14,7.0,0.0,1.333333333,0.078767886,2837.617999,0,0,36.467,2364.911,0.0,0.0,0.0,0.0,107.15799999999999,758.8560000000001,0.0,0.0,50.577,0.0
AS14.08,4/4/14,7.5,0.25,1.25,0.031123973,1265.508001,2,0,168.297,863.472,0.0,0.0,0.0,0.0,34.475,1643.455,0.0,0.0,9.065,0.0
AS14.08,4/5/14,7.4,0.2,1.2,0.128414141,1735.4479999999999,0,0,8.64,951.811,76.908,0.0,0.0,0.0,46.662,633.521,0.0,0.0,17.057000000000002,0.0
AS14.08,4/6/14,7.6,0.0,1.25,0.007280235,1296.008,0,0,69.105,331.962,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0
AS14.08,4/7/14,7.0,0.0,1.0,0.10247313400000001,4442.053997999999,1,6,365.50199999999995,2379.268,368.39599999999996,0.0,0.0,0.0,69.48,1248.486,0.0,7.028,0.0,0.0
AS14.08,4/8/14,6.5,-0.25,0.5,0.058148292000000004,2564.487001,0,0,67.86399999999999,1572.274,93.167,0.0,0.0,0.0,56.653999999999996,1078.93,0.0,0.0,31.197,0.0
AS14.08,4/9/14,6.25,0.25,0.5,0.040366266,2404.4,0,0,112.664,1770.142,0.0,0.0,0.0,0.0,3613.761,1990.761,0.0,0.0,6.016,0.0
AS14.08,4/10/14,7.6,1.2,1.4,0.206573263,4360.755,0,0,90.306,3161.743,230.726,0.0,0.0,0.0,82.531,877.273,0.0,0.0,47.583,0.0
AS14.08,4/11/14,7.6,0.6,1.0,0.07413554900000001,1581.921001,1,0,51.943999999999996,452.74800000000005,32.147,0.0,0.0,0.0,48.11600000000001,990.321,0.0,0.0,3.01,0.0
AS14.08,4/12/14,7.0,0.0,0.8,0.025027439,767.0680001000001,0,0,0.0,1912.3570000000002,0.0,0.0,0.0,0.0,108.72399999999999,519.4630000000001,0.0,0.0,0.0,0.0
AS14.08,4/13/14,7.6,0.0,1.2,0.0048270959999999995,2078.96,0,0,8.147,658.403,221.563,0.0,0.0,0.0,119.435,2874.22,0.0,0.0,5.043,0.0
AS14.08,4/14/14,6.6,0.2,0.6,0.064903087,3426.076001,0,0,89.016,1931.73,81.273,0.0,0.0,45.24100000000001,122.035,1121.678,0.0,0.0,31.393,0.0
AS14.08,4/15/14,6.4,-0.8,0.6,0.034090908999999996,3149.4779989999997,0,0,313.846,2067.439,36.189,0.0,0.0,0.0,54.181000000000004,711.717,0.0,0.0,0.0,0.0
AS14.08,4/16/14,6.6,-0.6,0.8,0.068597356,1724.263,0,0,122.28200000000001,853.409,22.458000000000002,0.0,0.0,48.299,45.32899999999999,595.55,0.0,0.0,33.39,0.0
AS14.08,4/17/14,6.2,-1.0,0.8,0.097181567,3259.406999,0,0,111.431,1016.883,144.717,0.0,0.0,0.0,188.899,676.225,1114.867,0.0,3.0380000000000003,0.0
AS14.08,4/18/14,6.0,-0.4,0.6,0.049041985999999996,936.6079996,0,0,8.937000000000001,178.033,0.0,0.0,0.0,0.0,67.792,678.915,0.0,0.0,0.0,0.0
AS14.08,4/19/14,7.8,1.4,1.2,0.039002893999999996,2355.328999,0,0,324.362,840.206,88.565,0.0,0.0,0.0,46.933,1092.221,0.0,22.302,7.023,0.0
AS14.08,4/20/14,6.4,-1.2,0.8,0.004899345,1317.5870000000002,0,0,2291.839,85.042,173.542,0.0,0.0,0.0,36.373000000000005,5884.73,0.0,17.156,15.074000000000002,0.0
AS14.08,4/21/14,6.4,-1.0,0.6,0.02929496,2076.094,0,0,90.12200000000001,600.21,437.264,0.0,0.0,5.032,31.308000000000003,905.6439999999999,0.0,0.0,6.026,0.0
AS14.08,4/22/14,6.0,-0.6,0.4,0.077399943,1819.225,0,0,109.492,795.312,21.094,0.0,0.0,0.0,46.998000000000005,843.253,0.0,0.0,0.0,0.0
AS14.08,4/23/14,5.6,0.0,0.4,0.12497602699999999,1554.525,0,0,153.904,1044.884,0.0,0.0,0.0,0.0,51.104,435.92400000000004,0.0,0.0,0.0,0.0
AS14.08,4/24/14,6.666666667,0.333333333,1.0,0.128005912,1965.2279989999997,0,0,26.486,1270.667,82.896,0.0,0.0,0.0,547.374,554.572,0.0,0.0,0.0,0.0
AS14.08,4/25/14,6.333333333,0.0,0.8,0.028321013,2004.857001,0,0,92.29700000000001,10351.418,0.0,0.0,0.0,163.344,51.705,812.872,0.0,0.0,0.0,0.0
AS14.08,4/26/14,6.0,-0.5,0.25,0.047178819000000004,702.6440005,0,0,276.46,156.572,0.0,0.0,0.0,0.0,29.159000000000002,237.62400000000002,0.0,0.0,0.0,0.0
AS14.08,4/27/14,6.0,-0.833333333,0.666666667,0.005429837,2228.388,0,3,100.223,704.7230000000001,835.74,0.0,0.0,0.0,34.178000000000004,700.691,0.0,0.0,0.0,0.0
AS14.08,4/28/14,5.8,-0.8,0.6,0.022252415,864.7580004,0,0,127.955,122.743,109.162,0.0,0.0,0.0,45.431000000000004,461.776,0.0,0.0,0.0,0.0
AS14.08,4/29/14,5.75,-0.25,0.25,0.030996147999999998,2025.4379999999999,0,0,21.515,1157.1589999999999,111.40799999999999,0.0,0.0,0.0,39.375,694.206,0.0,0.0,0.0,0.0
AS14.08,4/30/14,6.666666667,-0.5,1.0,0.03482504,3999.0009990000003,0,0,38.781,3192.407,202.554,0.0,0.0,0.0,38.314,523.099,0.0,0.0,0.0,0.0
AS14.08,5/1/14,7.0,0.4,0.8,0.037314098999999996,5458.795999999999,0,0,96.708,9933.223,3751.748,0.0,0.0,0.0,57.04600000000001,442.897,0.0,0.0,202.55200000000002,0.0
AS14.08,5/2/14,7.2,-0.4,1.0,0.181738008,703.1720004,0,0,29.822,157.961,29.418000000000003,0.0,0.0,0.0,45.74,436.494,0.0,0.0,3.1719999999999997,0.0
AS14.08,5/3/14,7.4,0.4,1.0,0.22181373,883.2579999,0,0,86.962,1322.47,0.0,0.0,0.0,0.0,36.626999999999995,437.165,0.0,6.071000000000001,44.214,0.0
AS14.08,5/4/14,6.8,-0.2,1.0,0.043277613,1968.681,1,0,162.032,780.008,0.0,0.0,0.0,0.0,34.334,681.4110000000001,0.0,311.757,0.0,0.0
AS14.08,5/5/14,6.666666667,-1.0,1.0,0.002604167,263.8149998,0,0,0.0,36.584,0.0,0.0,0.0,0.0,22.215,204.482,0.0,0.0,0.0,0.0
AS14.09,3/21/14,7.0,0.0,1.0,0.0789977350277778,3007.833999,3,1,29.307,1221.0810000000001,1447.4560000000001,0.0,0.0,2.113,216.908,0.0,0.0,0.0,2.02,0.0
AS14.09,3/22/14,7.0,0.0,0.666666667,0.06284722200000001,4706.241000999999,0,0,149.06,2687.055,4606.765,0.0,0.0,13.309000000000001,147.031,122.568,193.317,0.0,1.003,3.02
AS14.09,3/23/14,6.75,0.75,0.25,0.033333333,7160.28,0,1,299.254,3187.7729999999997,35937.645,0.0,0.0,0.0,68.399,18.333,193.588,0.0,3.054,0.0
AS14.09,3/24/14,7.25,0.5,0.5,0.079166667,5929.984001,0,0,60.258,3151.801,1067.735,54.492,0.0,4.091,83.633,903.155,250.549,324.702,20.666999999999998,0.0
AS14.09,3/25/14,6.2,0.4,-0.2,0.025694444,7212.193001000001,1,0,327.622,2417.235,3985.3390000000004,106.12,0.0,10.255999999999998,72.38,122.999,32.474000000000004,0.0,3.016,17.433
AS14.09,3/26/14,7.75,0.5,0.75,0.08631557599999999,8552.027,3,2,625.437,1505.181,2757.0009999999997,61.349,0.0,1.004,46.913000000000004,318.847,0.0,0.0,75.999,0.0
AS14.09,3/27/14,7.8,-0.4,0.8,0.027083332999999998,4169.421999,1,0,210.582,790.6519999999999,2440.0,0.0,0.0,0.0,96.62200000000001,501.61699999999996,1.01,112.478,0.0,14.395999999999999
AS14.09,3/28/14,8.25,-0.25,1.0,0.079778439,10467.484,4,0,509.971,2641.962,5631.858,56.071000000000005,0.0,6.096,245.898,293.719,983.7689999999999,17.192,70.972,0.0
AS14.09,3/29/14,8.0,-0.4,1.0,0.082291667,7516.9769989999995,5,0,454.912,3478.223,3166.781,0.0,0.0,0.0,63.888999999999996,188.847,157.702,0.0,3.242,0.0
AS14.09,3/30/14,7.75,-1.0,1.0,0.11195652199999999,8669.290998999999,2,1,1384.013,3493.5209999999997,3177.558,21.601,0.0,0.0,41.815,491.89300000000003,0.0,0.0,4.061,50.67
AS14.09,3/31/14,7.0,-0.2,0.2,0.083333333,6808.904998999999,3,0,623.375,3363.6079999999997,2077.002,97.28200000000001,0.0,4.1,49.50899999999999,10.145,576.383,0.0,4.043,0.0
AS14.09,4/1/14,7.6,0.0,0.6,0.079861111,12936.086000000001,5,0,2289.139,5259.525,4216.561,123.632,0.0,0.0,64.097,107.098,137.18,729.5039999999999,5.071000000000001,0.0
AS14.09,4/2/14,6.2,0.2,0.0,0.041386555,3616.185,2,0,1302.4089999999999,698.0930000000001,1408.9720000000002,0.0,0.0,0.0,78.426,33.83,0.0,0.0,59.262,32.864000000000004
AS14.09,4/3/14,7.6,0.0,0.6,0.18090277800000001,6119.871999999999,3,0,588.224,2006.619,1529.5339999999999,97.29,0.0,4.04,90.741,209.625,1508.771,80.247,0.0,0.0
AS14.09,4/4/14,7.25,-0.75,0.75,0.07604166700000001,6912.646,3,1,276.152,3102.534,2802.7140000000004,47.772,175.019,0.0,61.001000000000005,166.31900000000002,275.002,0.0,3.0869999999999997,0.0
AS14.09,4/5/14,7.5,0.0,0.75,0.115625,5465.093001,0,0,53.051,3022.079,2117.323,0.0,80.992,1.012,76.697,109.2,0.0,0.0,1.0070000000000001,0.0
AS14.09,4/6/14,6.8,-0.4,0.8,0.13888888900000002,7160.648002,0,0,269.692,2888.572,3578.599,51.71,0.0,4.025,52.748999999999995,260.428,0.0,4.098,22.322,24.224
AS14.09,4/7/14,6.2,-0.5,0.0,0.078125,5353.679002000001,0,0,174.613,2635.42,1657.547,76.33800000000001,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352
AS14.09,4/8/14,7.2,0.0,0.6,0.08645833300000001,4055.7270000000003,0,1,219.268,1722.977,17314.981,160.191,0.0,1.032,65.994,34.371,389.94199999999995,0.0,0.0,0.0
AS14.09,4/9/14,6.5,0.25,0.25,0.034126984,4303.101,3,0,455.006,1715.135,2041.404,23.372,0.0,0.0,29.334,28.381999999999998,26.014,0.0,0.0,0.0
AS14.09,4/10/14,6.0,0.75,0.0,0.030357143,2158.5870019999998,1,0,116.389,826.867,921.554,0.0,0.0,0.0,19.387,196.271,0.0,77.658,2.019,0.0
AS14.09,4/11/14,6.8,0.0,0.6,0.11428571400000001,5562.076999,0,0,2.008,765.301,690.9630000000001,23.749000000000002,0.0,0.0,19.296,0.0,598.908,153.30700000000002,0.0,0.0
AS14.09,4/12/14,7.0,0.0,0.8,0.06944444400000001,2841.563,2,0,0.0,1664.717,1146.349,0.0,0.0,0.0,52.751999999999995,0.0,0.0,0.0,59.098,0.0
AS14.09,4/13/14,6.0,-0.8,0.0,0.17222222199999998,1216.846,0,1,12.187000000000001,503.457,273.882,0.0,0.0,0.0,15.208,0.0,411.041,0.0,1.008,0.0
AS14.09,4/14/14,5.8,-0.2,-0.2,0.083333333,823.1890001,1,1,75.483,186.68599999999998,482.67,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0
AS14.09,4/15/14,6.0,0.0,0.0,0.08854166699999999,1799.8970000000002,1,1,120.665,595.632,1042.797,148.776,0.0,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0
AS14.09,4/16/14,5.5,-0.5,-0.25,0.015584416,588.7820002999999,0,0,10.121,262.839,419.49199999999996,0.0,0.0,0.0,29.612,0.0,0.0,0.0,0.0,0.0
AS14.09,4/17/14,7.0,0.0,0.75,0.110456539,2211.448,1,1,31.596,1268.037,651.998,36.512,0.0,0.0,32.259,0.0,43.023999999999994,151.641,5.107,0.0
AS14.09,4/18/14,6.6,-1.2,0.6,0.11473829199999999,2364.1620000000003,2,1,130.091,516.495,1488.692,80.219,0.0,72.352,12.052999999999999,38.117,22.127,0.0,3.011,0.0
AS14.09,4/19/14,8.0,0.25,1.0,0.113149351,1896.4769989999998,0,0,13.157,761.4939999999999,584.247,0.0,0.0,4.0280000000000005,20.803,36.476,475.38599999999997,0.0,0.0,0.0
AS14.09,4/20/14,6.25,0.0,0.25,0.041548295,421.0810003,0,0,2.012,248.21,208.97,0.0,0.0,0.0,0.0,267.892,61.328,0.0,0.0,0.0
AS14.09,4/21/14,6.5,-1.0,0.5,0.015309343000000001,848.1339998,2,0,66.726,66.779,554.882,32.885999999999996,0.0,0.0,16.339000000000002,0.0,0.0,108.031,2.205,0.0
AS14.09,4/22/14,6.6,-0.2,0.4,0.064393939,2612.3979999999997,15,0,814.3489999999999,835.922,1426.935,0.0,0.0,0.0,0.0,26.468000000000004,0.0,0.0,0.0,0.0
AS14.09,4/23/14,6.333333333,-0.333333333,0.333333333,0.039220328,2925.2940000000003,2,2,810.732,765.12,1200.412,71.327,0.0,0.0,23.765,28.135,0.0,30.26,0.0,0.0
AS14.09,4/24/14,7.2,0.2,1.0,0.042032828,763.8369997000001,5,0,23.392,302.97900000000004,422.545,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032
AS14.09,4/25/14,7.25,0.25,1.0,0.115814394,1263.755001,0,0,4.023,644.268,976.648,47.888999999999996,0.0,0.0,25.513,0.0,0.0,71.26,0.0,14.065999999999999
AS14.09,4/26/14,8.0,0.0,1.0,0.11026936,1797.345,0,0,74.732,1051.722,404.52,203.255,0.0,0.0,38.775,8.226,0.0,0.0,0.0,25.462
AS14.09,4/27/14,6.25,-1.0,0.25,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,4/28/14,6.6,0.0,0.6,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,4/29/14,6.75,-0.5,0.5,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,4/30/14,7.0,-0.5,0.75,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,5/1/14,7.5,-0.25,0.75,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,5/2/14,7.6,0.0,0.8,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,5/3/14,7.75,0.25,0.75,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,5/4/14,6.6,0.2,0.4,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,5/5/14,6.0,-1.0,0.5,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,3/27/14,7.0,-0.5,1.0,0.148290537,6065.710999999999,2,0,735.716,930.6489999999999,207.387,0.0,0.0,0.0,71.905,4393.594,0.0,0.0,5.052,0.0
AS14.12,3/28/14,6.75,0.0,0.75,0.11218869699999999,10478.017,9,0,4855.087,2540.571,3861.542,0.0,0.0,0.0,77.908,3569.373,0.0,0.0,14.169,0.0
AS14.12,3/29/14,6.75,1.0,1.0,0.126075069,9956.593998999999,5,0,6546.764,1318.068,1001.059,0.0,0.0,0.0,51.707,1167.004,101.118,60.299,8.12,0.0
AS14.12,3/30/14,5.625,0.0,0.166666667,0.050002669000000007,3085.1560010000003,1,0,805.4830000000001,790.7080000000001,473.69300000000004,0.0,0.0,0.0,53.669,914.5189999999999,0.0,0.0,15.117,0.0
AS14.12,3/31/14,6.4,0.4,0.4,0.07254649,3845.627,1,0,954.035,633.707,411.651,11.04,11.03,17.189,47.556999999999995,939.671,772.3989999999999,0.0,0.0,0.0
AS14.12,4/1/14,6.4,0.4,0.75,0.140792155,8892.608999,2,0,1334.388,2928.829,751.2919999999999,55.378,3.766,0.0,44.646,3253.437,68.079,0.0,0.0,0.0
AS14.12,4/2/14,6.0,-0.4,0.333333333,0.147060227,13215.448,3,0,841.6619999999999,2319.867,759.095,128.498,0.0,397.50199999999995,77.779,2587.3720000000003,25.71,0.0,0.0,0.0
AS14.12,4/3/14,5.4,0.4,0.0,0.15734127,10063.442,3,0,2386.118,2760.775,1194.806,133.62,0.0,848.0269999999999,40.63,4213.197,373.786,0.0,0.0,0.0
AS14.12,4/4/14,6.5,0.75,0.666666667,0.13877989,7406.303999,8,3,1238.833,1244.954,359.466,0.0,0.0,525.137,45.5,2331.8979999999997,1689.1170000000002,0.0,0.0,0.0
AS14.12,4/5/14,6.2,0.0,0.4,0.15029831300000002,4866.718001,3,1,1613.18,212.44,1451.876,39.611,4.0089999999999995,0.0,66.791,2087.258,214.084,0.0,0.0,0.0
AS14.12,4/6/14,6.25,0.25,0.75,0.087211119,2818.0290000000005,0,0,567.62,165.981,636.325,0.0,0.0,0.0,39.345,1061.839,346.344,0.0,0.0,0.0
AS14.12,4/7/14,6.4,0.2,1.0,0.125655119,5998.456999999999,0,0,1598.445,654.444,777.9910000000001,49.379,108.338,5.0360000000000005,59.736000000000004,2723.026,248.585,0.0,42.898,0.0
AS14.12,4/8/14,6.25,0.0,0.25,0.117654972,7995.541,2,0,3070.942,1390.59,1452.7679999999998,196.12099999999998,0.0,98.882,44.583,3365.645,117.344,0.0,0.0,0.0
AS14.12,4/9/14,5.25,0.0,-0.5,0.165516729,11045.186000000002,0,0,30519.818,1768.844,2337.654,38.118,179.813,179.947,41.01,3970.7790000000005,65.869,0.0,17.396,0.0
AS14.12,4/10/14,6.4,0.2,0.6,0.133820783,7782.514,0,0,2114.53,547.5509999999999,438.221,0.0,5.149,0.0,56.132,4960.509,0.0,0.0,0.0,0.0
AS14.12,4/11/14,6.6,-0.5,1.0,0.07151068299999999,4888.1749979999995,2,0,9721.517,169.195,381.991,0.0,0.0,0.0,45.553000000000004,2574.388,232.482,0.0,0.0,0.0
AS14.12,4/12/14,6.8,0.0,0.8,0.084032014,7295.1990000000005,0,0,2864.401,1886.5420000000001,673.54,0.0,0.0,11.059000000000001,72.906,2253.308,597.033,0.0,12.068,0.0
AS14.12,4/13/14,5.6,0.6,0.0,0.095383325,8651.996002,3,0,1239.178,1637.8729999999998,1137.7169999999999,0.0,0.0,45.218,70.062,4090.987,156.096,0.0,5.019,0.0
AS14.12,4/14/14,6.6,-0.4,0.8,0.087424186,7834.323998999999,1,0,1622.191,1086.819,1671.033,22.081,0.0,0.0,74.521,3227.4790000000003,0.0,0.0,10.109,0.0
AS14.12,4/15/14,6.8,0.2,1.0,0.12005049699999999,7183.024998999999,6,0,2352.609,2162.354,277.298,40.321999999999996,0.0,173.56599999999997,53.343999999999994,3179.647,0.0,0.0,5.127999999999999,0.0
AS14.12,4/16/14,7.0,0.0,1.0,0.198099233,7032.7830030000005,3,2,2876.718,2180.453,990.051,0.0,0.0,0.0,62.983999999999995,1828.739,129.132,0.0,0.0,0.0
AS14.12,4/17/14,6.8,-0.6,0.8,0.131061636,7747.719,2,0,1108.736,1762.53,434.02,49.768,0.0,125.09100000000001,49.81,3914.188,262.063,0.0,5.022,0.0
AS14.12,4/18/14,6.6,-0.6,0.8,0.079979123,5904.4729990000005,0,0,796.857,315.754,768.622,9.264,0.0,0.0,54.298,3149.413,476.158,0.0,4.026,0.0
AS14.12,4/19/14,5.8,0.4,0.4,0.167165226,7279.017001,4,2,32945.276,1422.102,862.015,0.0,0.0,0.0,59.983000000000004,2462.619,93.02600000000001,0.0,0.0,0.0
AS14.12,4/20/14,6.4,0.4,1.0,0.220267265,15072.073,0,0,3891.594,744.578,1323.4270000000001,0.0,550.414,82.47,51.321000000000005,4599.367,430.585,0.0,7.142,0.0
AS14.12,4/21/14,6.0,-0.25,0.75,0.07023090900000001,4222.319,1,0,1243.055,1039.461,110.98100000000001,0.0,61.195,0.0,45.51,1880.2910000000002,83.251,0.0,3.0380000000000003,0.0
AS14.12,4/22/14,6.5,0.25,1.0,0.164627065,18346.558,2,0,2517.718,3176.7740000000003,5768.909000000001,35.153,0.0,0.0,58.138999999999996,5208.823,1367.3239999999998,0.0,4.156000000000001,0.0
AS14.12,4/23/14,5.8,0.0,0.8,0.11449388699999999,5621.264999,6,0,1266.985,546.161,626.889,0.0,0.0,44.187,39.926,3131.532,256.502,0.0,0.0,0.0
AS14.12,4/24/14,6.6,-0.6,0.6,0.0852228,6934.605998,1,0,3131.05,289.282,745.8889999999999,109.329,0.0,164.138,41.343999999999994,3729.074,659.855,0.0,0.0,0.0
AS14.12,4/25/14,5.875,0.125,0.375,0.13467870199999998,4744.062001,3,1,2088.08,511.94699999999995,97.389,78.27,0.0,0.0,46.248000000000005,1831.126,782.174,0.0,36.423,44.409
AS14.12,4/26/14,7.0,0.25,1.0,0.332577106,3425.820999,6,0,979.578,293.235,337.142,0.0,0.0,0.0,42.465,1013.576,761.637,0.0,0.0,22.066
AS14.12,4/27/14,6.0,0.0,0.75,0.193479491,5069.173999000001,1,0,759.456,295.29,624.505,0.0,0.0,15.093,67.653,1675.0120000000002,1366.399,0.0,0.0,86.67200000000001
AS14.12,4/28/14,6.6,-0.6,1.0,0.08539768699999999,3979.2940000000003,2,8,1955.539,740.3610000000001,378.061,63.18899999999999,0.0,0.0,44.43899999999999,1723.733,128.399,0.0,0.0,0.0
AS14.12,4/29/14,6.0,-0.4,1.0,0.079197637,6085.4890000000005,4,0,2113.077,863.179,359.939,0.0,0.0,171.43,48.70399999999999,3697.7459999999996,0.0,0.0,0.0,0.0
AS14.12,4/30/14,6.25,-0.25,0.666666667,0.12199319300000001,6141.153,2,0,1681.2479999999998,1570.289,1044.383,0.0,0.0,36.22,36.543,2048.4139999999998,476.32099999999997,0.0,4.11,0.0
AS14.12,5/1/14,6.2,-0.2,0.5,0.09557003900000001,10759.313999999998,0,2,1453.7620000000002,2178.99,956.837,434.079,181.611,71.407,60.44,3774.002,284.954,0.0,5.048,0.0
AS14.12,5/2/14,5.5,0.0,0.5,0.130999543,17130.236,1,0,2623.113,2517.301,2755.815,249.135,0.0,37.361999999999995,45.013000000000005,5042.722,245.935,0.0,4.063,0.0
AS14.12,5/3/14,5.6,-0.4,0.2,0.085140097,5445.7580020000005,1,1,2817.434,961.563,474.135,52.151,0.0,70.34899999999999,47.693000000000005,2205.75,1.026,0.0,22.674,0.0
AS14.12,5/4/14,4.8,-0.8,-0.2,0.11459872300000001,7504.151001,0,0,3155.5840000000003,356.157,1252.722,0.0,0.0,0.0,44.191,4638.61,0.0,0.0,0.0,0.0
AS14.12,5/5/14,6.0,0.0,0.333333333,0.032041855,2281.6200010000002,2,0,1344.7479999999998,1019.573,135.69299999999998,0.0,0.0,0.0,24.094,517.5790000000001,0.0,0.0,0.0,0.0
AS14.13,3/13/14,7.0,-2.0,1.0,0.2510413289545455,1252.237,1,0,64.527,513.395,73.508,0.0,0.0,0.0,467.236,174.092,0.0,0.0,0.0,0.0
AS14.13,3/14/14,7.8,0.2,1.4,0.2510413289545455,7292.196002,0,3,1799.371,4896.72,100.104,0.0,0.0,0.0,1211.863,938.998,2862.415,0.0,0.0,0.0
AS14.13,3/15/14,7.0,0.2,0.4,0.2510413289545455,4634.640999,0,3,2043.058,3284.4959999999996,671.05,0.0,0.0,0.0,1157.275,565.078,0.0,0.0,0.0,0.0
AS14.13,3/16/14,6.4,-1.0,0.2,0.2510413289545455,4920.903999,0,0,128.67600000000002,649.433,37.964,0.0,0.0,0.0,2366.203,571.198,0.0,141.97799999999998,0.0,0.0
AS14.13,3/17/14,6.6,0.0,0.8,0.2510413289545455,3146.815999,0,0,1027.13,1015.1310000000001,0.0,0.0,0.0,0.0,701.4730000000001,426.51,236.148,0.0,12.517999999999999,0.0
AS14.13,3/18/14,7.0,-0.2,0.8,0.2510413289545455,2748.713999,0,0,556.45,5882.241,2464.328,0.0,0.0,0.0,981.155,416.74199999999996,0.0,0.0,0.0,0.0
AS14.13,3/19/14,7.8,-0.2,1.2,0.2510413289545455,15164.403999999999,0,0,790.38,9544.346,1074.901,0.0,0.0,0.0,4203.599,294.512,0.0,0.0,0.0,0.0
AS14.13,3/20/14,6.4,0.8,0.2,0.28751739600000004,8615.404999,0,0,462.36800000000005,7656.217,670.7539999999999,0.0,0.0,0.0,626.924,497.60400000000004,0.0,0.0,0.0,0.0
AS14.13,3/21/14,6.4,0.6,0.6,0.08464871199999999,12928.5,0,2,144.126,14123.69,1224.32,0.0,0.0,0.0,109.863,162.789,47.006,0.0,0.0,0.0
