time,id,mood,arousal,valence,activity,screen,call,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather,id_label,sumOfEntSocGa,sumofCallSMS,weekday,prevMood,avgMood,avgValence,avgActivity,avgArousal,avgScreen,avgAppSum,avgCallSMS
5/2/14,6.0,7.2,-0.4,1.0,0.181738008,703.1720004,0.0,0.0,29.822,157.961,29.41800000000001,0.0,0.0,0.0,45.74,436.494,0.0,0.0,3.1719999999999997,0.0,AS14.08,465.91200000000003,0.0,0.0,7.0,6.483333333400002,0.7300000000000003,0.06142514199999982,-0.3100000000000005,2610.2329999600065,1352.5523999999964,0.0
5/3/14,6.0,7.4,0.4,1.0,0.22181373,883.2579999,0.0,0.0,86.962,1322.47,0.0,0.0,0.0,0.0,36.626999999999995,437.165,0.0,6.0710000000000015,44.214,0.0,AS14.08,437.165,0.0,1.0,7.2,6.803333333400002,0.8100000000000005,0.10133740499999984,-0.0700000000000005,2613.932999860007,1325.7977999999964,0.0
5/4/14,6.0,6.8,-0.2,1.0,0.043277613,1968.681,1.0,0.0,162.032,780.008,0.0,0.0,0.0,0.0,34.334,681.4110000000003,0.0,311.757,0.0,0.0,AS14.08,681.4110000000003,1.0,1.0,7.4,7.013333333400001,0.9600000000000005,0.10379369799999985,-0.0600000000000005,2602.581599860007,1300.9571999999964,0.2
5/5/14,6.0,6.666666667,-1.0,1.0,0.002604167,263.8149998,0.0,0.0,0.0,36.584,0.0,0.0,0.0,0.0,22.215,204.482,0.0,0.0,0.0,0.0,AS14.08,204.482,0.0,0.0,6.8,7.013333333400001,0.9600000000000005,0.09734952339999985,-0.1600000000000005,1855.544400020007,1196.7229999999963,0.2
3/26/14,7.0,7.75,0.5,0.75,0.08631557599999999,8552.027,3.0,2.0,625.437,1505.181,2757.0009999999997,61.349,0.0,1.004,46.913000000000004,318.847,0.0,0.0,75.999,0.0,AS14.09,3075.848,5.0,0.0,6.2,6.990000000000002,0.39333333340000054,0.05747144839999987,0.42999999999999955,6712.145000600007,9968.077399999995,1.4
3/27/14,7.0,7.8,-0.4,0.8,0.027083332999999998,4169.421999,1.0,0.0,210.582,790.6519999999997,2440.0,0.0,0.0,0.0,96.62200000000001,501.61699999999996,1.01,112.478,0.0,14.395999999999999,AS14.09,2941.617,1.0,0.0,7.75,7.150000000000001,0.42000000000000054,0.05031867059999986,0.34999999999999953,6604.781200200008,9610.534199999995,1.6
3/28/14,7.0,8.25,-0.25,1.0,0.079778439,10467.484,4.0,0.0,509.971,2641.962,5631.858,56.07100000000001,0.0,6.096,245.898,293.719,983.7689999999999,17.192,70.972,0.0,AS14.09,5925.577,4.0,0.0,7.8,7.450000000000001,0.5700000000000005,0.05960769179999986,0.14999999999999955,7266.222000200008,3604.453999999995,2.2
3/29/14,7.0,8.0,-0.4,1.0,0.082291667,7516.976998999998,5.0,0.0,454.912,3478.223,3166.781,0.0,0.0,0.0,63.888999999999996,188.847,157.702,0.0,3.242,0.0,AS14.09,3355.628,5.0,1.0,8.25,7.600000000000001,0.6700000000000006,0.06023269179999986,-0.03000000000000045,7583.620599800008,3881.401599999995,3.2
3/30/14,7.0,7.75,-1.0,1.0,0.11195652199999999,8669.290998999999,2.0,1.0,1384.013,3493.5209999999997,3177.558,21.601,0.0,0.0,41.815,491.89300000000003,0.0,0.0,4.061,50.67,AS14.09,3669.451,3.0,1.0,8.0,7.910000000000001,0.9100000000000007,0.07748510739999986,-0.3100000000000004,7875.040199400008,3793.6241999999957,3.6
3/31/14,7.0,7.0,-0.2,0.2,0.083333333,6808.9049989999985,3.0,0.0,623.375,3363.6079999999997,2077.002,97.28200000000001,0.0,4.1,49.50899999999999,10.145,576.383,0.0,4.043,0.0,AS14.09,2087.147,3.0,0.0,7.75,7.760000000000001,0.8000000000000007,0.07688865879999987,-0.45000000000000034,7526.415799200006,3595.8839999999955,3.2
4/1/14,7.0,7.6,0.0,0.6,0.079861111,12936.086000000001,5.0,0.0,2289.139,5259.525,4216.561,123.632,0.0,0.0,64.097,107.098,137.18,729.5039999999997,5.0710000000000015,0.0,AS14.09,4323.659,5.0,0.0,7.0,7.7200000000000015,0.7600000000000007,0.08744421439999986,-0.3700000000000004,9279.748599400007,3872.2923999999957,4.0
4/2/14,7.0,6.2,0.2,0.0,0.041386555,3616.185,2.0,0.0,1302.4089999999999,698.0930000000003,1408.9720000000002,0.0,0.0,0.0,78.426,33.83,0.0,0.0,59.262,32.864000000000004,AS14.09,1442.8020000000001,2.0,0.0,7.6,7.310000000000002,0.5600000000000007,0.07976583759999986,-0.28000000000000036,7909.488799400007,2975.7373999999954,3.6
4/3/14,7.0,7.6,0.0,0.6,0.18090277800000001,6119.8719999999985,3.0,0.0,588.224,2006.619,1529.5339999999999,97.29,0.0,4.04,90.741,209.625,1508.771,80.247,0.0,0.0,AS14.09,1739.1589999999999,3.0,0.0,6.2,7.230000000000002,0.4800000000000007,0.09948805979999986,-0.20000000000000034,7630.067799600007,2652.443599999995,3.2
4/4/14,7.0,7.25,-0.75,0.75,0.07604166700000001,6912.646,3.0,1.0,276.152,3102.534,2802.7140000000004,47.772,175.019,0.0,61.00100000000001,166.31900000000005,275.002,0.0,3.0869999999999997,0.0,AS14.09,3144.0520000000006,4.0,0.0,7.6,7.130000000000003,0.4300000000000007,0.09230508879999987,-0.15000000000000036,7278.738799800008,2547.3637999999946,3.4
4/5/14,7.0,7.5,0.0,0.75,0.115625,5465.093001,0.0,0.0,53.051,3022.079,2117.323,0.0,80.992,1.012,76.697,109.2,0.0,0.0,1.0070000000000001,0.0,AS14.09,2307.515,0.0,1.0,7.25,7.230000000000002,0.5400000000000007,0.09876342219999987,-0.11000000000000036,7009.976400200008,2591.4373999999943,2.8
4/6/14,7.0,6.8,-0.4,0.8,0.13888888900000002,7160.648002,0.0,0.0,269.692,2888.572,3578.599,51.71,0.0,4.025,52.748999999999995,260.428,0.0,4.098,22.322,24.224,AS14.09,3839.027,0.0,1.0,7.5,7.070000000000002,0.5800000000000007,0.11056897779999986,-0.19000000000000036,5854.888800600008,2494.510999999994,1.8
4/7/14,7.0,6.2,-0.5,0.0,0.078125,5353.679002000002,0.0,0.0,174.613,2635.42,1657.547,76.33800000000002,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352,AS14.09,1958.7060000000001,0.0,0.0,6.8,7.070000000000002,0.5800000000000007,0.11791666679999986,-0.3300000000000004,6202.3876010000085,2597.691799999994,1.4
4/8/14,7.0,7.2,0.0,0.6,0.08645833300000001,4055.7270000000003,0.0,1.0,219.268,1722.977,17314.981,160.191,0.0,1.032,65.994,34.371,389.94199999999995,0.0,0.0,0.0,AS14.09,17349.352,1.0,0.0,6.2,6.990000000000002,0.5800000000000007,0.09902777779999987,-0.3300000000000004,5789.55860100001,5719.730399999995,1.0
4/9/14,7.0,6.5,0.25,0.25,0.034126984,4303.101,3.0,0.0,455.006,1715.135,2041.404,23.372,0.0,0.0,29.334,28.381999999999998,26.014,0.0,0.0,0.0,AS14.09,2069.786,3.0,0.0,7.2,6.840000000000002,0.4800000000000007,0.09064484119999987,-0.1300000000000004,5267.649601000009,5504.877199999994,0.8
4/10/14,7.0,6.0,0.75,0.0,0.030357143,2158.5870019999998,1.0,0.0,116.389,826.867,921.554,0.0,0.0,0.0,19.387,196.271,0.0,77.658,2.019,0.0,AS14.09,1117.825,1.0,0.0,6.5,6.540000000000002,0.3300000000000007,0.07359126979999986,0.01999999999999962,4606.348401200009,5266.939199999995,1.0
4/11/14,7.0,6.8,0.0,0.6,0.11428571400000001,5562.076999,0.0,0.0,2.008,765.301,690.9630000000003,23.749000000000002,0.0,0.0,19.296,0.0,598.908,153.30700000000004,0.0,0.0,AS14.09,690.9630000000003,0.0,0.0,6.0,6.540000000000002,0.2900000000000007,0.06867063479999985,0.09999999999999962,4286.6342006000095,4637.326399999995,1.0
4/12/14,7.0,7.0,0.0,0.8,0.06944444400000001,2841.563,2.0,0.0,0.0,1664.717,1146.349,0.0,0.0,0.0,52.751999999999995,0.0,0.0,0.0,59.098,0.0,AS14.09,1146.349,2.0,1.0,6.8,6.700000000000001,0.45000000000000073,0.06693452359999985,0.19999999999999962,3784.2110002000095,4474.854999999994,1.4
4/13/14,7.0,6.0,-0.8,0.0,0.17222222199999998,1216.846,0.0,1.0,12.187000000000001,503.457,273.882,0.0,0.0,0.0,15.208,0.0,411.041,0.0,1.008,0.0,AS14.09,273.882,1.0,1.0,7.0,6.460000000000001,0.3300000000000007,0.08408730139999986,0.03999999999999961,3216.4348002000097,1059.760999999995,1.4
4/14/14,7.0,5.8,-0.2,-0.2,0.083333333,823.1890001,1.0,1.0,75.483,186.68599999999998,482.67,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0,AS14.09,482.67,2.0,0.0,6.0,6.32,0.2400000000000007,0.09392857119999984,-0.05000000000000039,2520.45240022001,742.337799999995,1.2
4/15/14,7.0,6.0,0.0,0.0,0.08854166699999999,1799.8970000000006,1.0,1.0,120.665,595.632,1042.797,148.776,0.0,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0,AS14.09,1042.797,2.0,0.0,5.8,6.32,0.2400000000000007,0.10556547599999984,-0.2000000000000004,2448.7143998200104,727.332199999995,1.4
4/16/14,7.0,5.5,-0.5,-0.25,0.015584416,588.7820002999998,0.0,0.0,10.121,262.839,419.49199999999996,0.0,0.0,0.0,29.612,0.0,0.0,0.0,0.0,0.0,AS14.09,419.49199999999996,0.0,0.0,6.0,6.0600000000000005,0.0700000000000007,0.08582521639999985,-0.3000000000000004,1454.0554000800103,673.0379999999951,1.4
4/17/14,7.0,7.0,0.0,0.75,0.110456539,2211.448,1.0,1.0,31.596,1268.037,651.998,36.512,0.0,0.0,32.259,0.0,43.023999999999994,151.641,5.107,0.0,AS14.09,651.998,2.0,0.0,5.5,6.06,0.06000000000000072,0.09402763539999984,-0.3000000000000004,1328.0324000800101,574.167799999995,1.4
4/18/14,7.0,6.6,-1.2,0.6,0.11473829199999999,2364.1620000000007,2.0,1.0,130.091,516.495,1488.692,80.219,0.0,72.352,12.052999999999999,38.117,22.127,0.0,3.011,0.0,AS14.09,1526.809,3.0,0.0,7.0,6.18,0.18000000000000071,0.08253084939999986,-0.3800000000000004,1557.4956000800103,824.7531999999952,1.8
4/19/14,7.0,8.0,0.25,1.0,0.113149351,1896.4769989999998,0.0,0.0,13.157,761.4939999999997,584.247,0.0,0.0,4.0280000000000005,20.803,36.476,475.38599999999997,0.0,0.0,0.0,AS14.09,620.723,0.0,1.0,6.6,6.62,0.4200000000000007,0.08849405299999984,-0.29000000000000037,1772.1531998600105,852.3637999999952,1.4
4/20/14,7.0,6.25,0.0,0.25,0.041548295,421.0810003,0.0,0.0,2.012,248.21,208.97,0.0,0.0,0.0,0.0,267.892,61.328,0.0,0.0,0.0,AS14.09,476.86199999999997,0.0,1.0,8.0,6.67,0.47000000000000075,0.07909537859999985,-0.29000000000000037,1496.3899999200105,739.1767999999952,1.0
4/21/14,7.0,6.5,-1.0,0.5,0.015309343000000001,848.1339998,2.0,0.0,66.726,66.779,554.882,32.885999999999996,0.0,0.0,16.339000000000002,0.0,0.0,108.031,2.205,0.0,AS14.09,554.882,2.0,0.0,6.25,6.87,0.6200000000000008,0.07904036399999984,-0.3900000000000004,1548.2603998200107,766.2547999999952,1.4
4/22/14,7.0,6.6,-0.2,0.4,0.064393939,2612.3979999999997,15.0,0.0,814.3489999999997,835.922,1426.935,0.0,0.0,0.0,0.0,26.468000000000004,0.0,0.0,0.0,0.0,AS14.09,1453.403,15.0,0.0,6.5,6.790000000000001,0.5500000000000007,0.06982784399999983,-0.43000000000000044,1628.4503998200103,926.5357999999953,4.0
4/23/14,7.0,6.333333333,-0.333333333,0.333333333,0.039220328,2925.2940000000012,2.0,2.0,810.732,765.12,1200.412,71.327,0.0,0.0,23.765,28.135,0.0,30.26,0.0,0.0,AS14.09,1228.547,4.0,0.0,6.6,6.7366666666,0.4966666666000007,0.05472425119999984,-0.2566666666000005,1740.6767998200107,866.8833999999954,4.2
4/24/14,7.0,7.2,0.2,1.0,0.042032828,763.8369997000003,5.0,0.0,23.392,302.9790000000001,422.545,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032,AS14.09,422.545,5.0,0.0,6.333333333,6.5766666666,0.4966666666000007,0.040500946599999844,-0.2666666666000005,1514.1487999600108,827.2477999999953,5.2
4/25/14,7.0,7.25,0.25,1.0,0.115814394,1263.755001,0.0,0.0,4.023,644.268,976.648,47.888999999999996,0.0,0.0,25.513,0.0,0.0,71.26,0.0,14.065999999999999,AS14.09,976.648,0.0,0.0,7.2,6.776666666600001,0.6466666666000007,0.055354166399999835,-0.21666666660000047,1682.6836001000108,927.2049999999954,5.2
4/26/14,7.0,8.0,0.0,1.0,0.11026936,1797.345,0.0,0.0,74.732,1051.722,404.52,203.255,0.0,0.0,38.775,8.226,0.0,0.0,0.0,25.462,AS14.09,412.746,0.0,1.0,7.25,7.0766666666,0.7466666666000007,0.07434616979999983,-0.01666666660000047,1872.5258001400107,898.7777999999955,4.8
4/27/14,7.0,6.25,-1.0,0.25,0.0789977350277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09,0.0,0.0,1.0,8.0,7.0066666666,0.7166666666000008,0.0772669290055554,-0.17666666660000047,1350.0462001400108,608.0971999999954,1.8
4/28/14,7.0,6.6,0.0,0.6,0.0789977350277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09,0.0,0.0,0.0,6.25,7.0600000000000005,0.7700000000000007,0.08522241041111096,-0.11000000000000047,764.9874001400105,362.3877999999954,1.0
4/29/14,7.0,6.75,-0.5,0.5,0.0789977350277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09,0.0,0.0,0.0,6.6,6.970000000000001,0.6700000000000006,0.0926153918166665,-0.2500000000000005,612.2200002000105,277.8787999999954,0.0
4/30/14,7.0,7.0,-0.5,0.75,0.0789977350277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09,0.0,0.0,0.0,6.75,6.92,0.6200000000000007,0.08525206002222206,-0.4000000000000005,359.4690000000105,82.54919999999541,0.0
5/1/14,7.0,7.5,-0.25,0.75,0.0789977350277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09,0.0,0.0,0.0,7.0,6.82,0.5700000000000006,0.07899773502777763,-0.4500000000000005,1.0504663805477322e-11,0.0,0.0
5/2/14,7.0,7.6,0.0,0.8,0.0789977350277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09,0.0,0.0,0.0,7.5,7.090000000000001,0.6800000000000006,0.07899773502777763,-0.25000000000000056,1.0504663805477322e-11,0.0,0.0
5/3/14,7.0,7.75,0.25,0.75,0.0789977350277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09,0.0,0.0,1.0,7.6,7.32,0.7100000000000006,0.07899773502777763,-0.20000000000000054,1.0504663805477322e-11,0.0,0.0
5/4/14,7.0,6.6,0.2,0.4,0.0789977350277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09,0.0,0.0,1.0,7.75,7.290000000000001,0.6900000000000006,0.07899773502777763,-0.06000000000000054,1.0504663805477322e-11,0.0,0.0
5/5/14,7.0,6.0,-1.0,0.5,0.0789977350277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09,0.0,0.0,0.0,6.6,7.090000000000001,0.6400000000000006,0.07899773502777763,-0.16000000000000053,1.0504663805477322e-11,0.0,0.0
4/1/14,8.0,6.4,0.4,0.75,0.140792155,8892.608999,2.0,0.0,1334.388,2928.829,751.2919999999997,55.378,3.766,0.0,44.646,3253.437,68.079,0.0,0.0,0.0,AS14.12,4008.4949999999994,2.0,0.0,6.4,6.385,0.6133333334000006,0.10032101599999979,0.3599999999999995,7251.600599800013,3271.607399999995,3.6
4/2/14,8.0,6.0,-0.4,0.333333333,0.147060227,13215.448,3.0,0.0,841.6619999999997,2319.867,759.095,128.498,0.0,397.50199999999995,77.779,2587.3720000000008,25.71,0.0,0.0,0.0,AS14.12,3346.4670000000006,3.0,0.0,6.4,6.234999999999999,0.5300000000000007,0.10729532199999978,0.27999999999999947,7799.086799800013,2454.717799999995,2.4
4/3/14,8.0,5.4,0.4,0.0,0.15734127,10063.442,3.0,0.0,2386.118,2760.775,1194.806,133.62,0.0,848.0269999999997,40.63,4213.197,373.786,0.0,0.0,0.0,AS14.12,5408.003000000001,3.0,0.0,6.0,5.964999999999999,0.3300000000000007,0.11354856219999979,0.15999999999999942,7820.456400000015,3102.705799999995,2.0
4/4/14,8.0,6.5,0.75,0.666666667,0.13877989,7406.303999,8.0,3.0,1238.833,1244.954,359.466,0.0,0.0,525.137,45.5,2331.8979999999997,1689.1170000000006,0.0,0.0,0.0,AS14.12,2691.3639999999996,11.0,0.0,5.4,6.139999999999999,0.4300000000000007,0.13130400639999978,0.30999999999999944,8684.685999600015,3363.336199999995,4.0
4/5/14,8.0,6.2,0.0,0.4,0.15029831300000002,4866.718001,3.0,1.0,1613.18,212.44,1451.876,39.611,4.0089999999999995,0.0,66.791,2087.258,214.084,0.0,0.0,0.0,AS14.12,3543.143,4.0,1.0,6.5,6.1,0.4300000000000007,0.14685437099999976,0.22999999999999945,8888.904199800014,3799.494399999995,4.6
4/6/14,8.0,6.25,0.25,0.75,0.087211119,2818.0290000000005,0.0,0.0,567.62,165.981,636.325,0.0,0.0,0.0,39.345,1061.839,346.344,0.0,0.0,0.0,AS14.12,1698.164,0.0,1.0,6.2,6.07,0.4300000000000007,0.13613816379999977,0.19999999999999946,7673.988200000016,3337.4281999999957,4.2
4/7/14,8.0,6.4,0.2,1.0,0.125655119,5998.4569999999985,0.0,0.0,1598.445,654.444,777.9910000000001,49.379,108.338,5.0360000000000005,59.736000000000004,2723.026,248.585,0.0,42.898,0.0,AS14.12,3609.355,0.0,0.0,6.25,6.15,0.5633333334000007,0.13185714219999978,0.3199999999999995,6230.590000000015,3390.0057999999954,3.6
4/8/14,8.0,6.25,0.0,0.25,0.117654972,7995.541,2.0,0.0,3070.942,1390.59,1452.7679999999998,196.12099999999998,0.0,98.882,44.583,3365.645,117.344,0.0,0.0,0.0,AS14.12,4818.413,2.0,0.0,6.4,6.32,0.6133333334000006,0.12391988259999978,0.2399999999999995,5817.009800000015,3272.0877999999952,3.4
4/9/14,8.0,5.25,0.0,-0.5,0.165516729,11045.186000000005,0.0,0.0,30519.818,1768.844,2337.654,38.118,179.813,179.947,41.01,3970.7790000000014,65.869,0.0,17.396,0.0,AS14.12,6488.246000000001,0.0,0.0,6.25,6.07,0.38000000000000067,0.12926725039999978,0.0899999999999995,6544.7862002000165,4031.464199999995,1.2
4/10/14,8.0,6.4,0.2,0.6,0.133820783,7782.514,0.0,0.0,2114.53,547.5509999999998,438.221,0.0,5.149,0.0,56.132,4960.509,0.0,0.0,0.0,0.0,AS14.12,5403.879,0.0,0.0,5.25,6.11,0.4200000000000007,0.12597174439999978,0.1299999999999995,7127.945400000016,4403.611399999995,0.4
4/11/14,8.0,6.6,-0.5,1.0,0.07151068299999999,4888.1749979999995,2.0,0.0,9721.517,169.195,381.991,0.0,0.0,0.0,45.553000000000004,2574.388,232.482,0.0,0.0,0.0,AS14.12,2956.379,2.0,0.0,6.4,6.18,0.47000000000000075,0.12283165719999978,-0.020000000000000507,7541.974599600016,4655.254399999995,0.8
4/12/14,8.0,6.8,0.0,0.8,0.084032014,7295.1990000000005,0.0,0.0,2864.401,1886.5420000000001,673.54,0.0,0.0,11.059000000000001,72.906,2253.308,597.033,0.0,12.068,0.0,AS14.12,2926.848,0.0,1.0,6.6,6.26,0.43000000000000077,0.11450703619999977,-0.06000000000000051,7801.3229996000155,4518.752999999995,0.8
4/13/14,8.0,5.6,0.6,0.0,0.095383325,8651.996002,3.0,0.0,1239.178,1637.8729999999994,1137.7169999999999,0.0,0.0,45.218,70.062,4090.987,156.096,0.0,5.019,0.0,AS14.12,5228.704,3.0,1.0,6.8,6.13,0.3800000000000008,0.11005270679999979,0.059999999999999484,7932.614000000016,4600.811199999995,1.0
4/14/14,8.0,6.6,-0.4,0.8,0.087424186,7834.3239989999975,1.0,0.0,1622.191,1086.819,1671.033,22.081,0.0,0.0,74.521,3227.479000000001,0.0,0.0,10.109,0.0,AS14.12,4898.512000000001,1.0,0.0,5.6,6.4,0.6400000000000008,0.09443419819999979,-0.020000000000000517,7290.441599800016,4282.864399999996,1.2
4/15/14,8.0,6.8,0.2,1.0,0.12005049699999999,7183.0249989999975,6.0,0.0,2352.609,2162.354,277.298,40.321999999999996,0.0,173.56599999999997,53.343999999999994,3179.647,0.0,0.0,5.127999999999999,0.0,AS14.12,3456.9449999999997,6.0,0.0,6.6,6.4799999999999995,0.7200000000000008,0.0916801409999998,-0.020000000000000517,7170.5437996000155,3893.4775999999956,2.4
4/16/14,8.0,7.0,0.0,1.0,0.198099233,7032.783003000001,3.0,2.0,2876.718,2180.453,990.051,0.0,0.0,0.0,62.983999999999995,1828.739,129.132,0.0,0.0,0.0,AS14.12,2818.79,5.0,0.0,6.8,6.56,0.7200000000000006,0.11699785099999979,0.07999999999999949,7599.4654006000155,3865.9597999999955,3.0
4/17/14,8.0,6.8,-0.6,0.8,0.131061636,7747.719,2.0,0.0,1108.736,1762.53,434.02,49.768,0.0,125.09100000000001,49.81,3914.188,262.063,0.0,5.022,0.0,AS14.12,4348.2080000000005,2.0,0.0,7.0,6.56,0.7200000000000006,0.12640377539999978,-0.040000000000000514,7689.969400600015,4150.231799999996,3.4
4/18/14,8.0,6.6,-0.6,0.8,0.079979123,5904.472999000001,0.0,0.0,796.857,315.754,768.622,9.264,0.0,0.0,54.298,3149.413,476.158,0.0,4.026,0.0,AS14.12,3918.035,0.0,0.0,6.8,6.76,0.8800000000000006,0.12332293499999977,-0.2800000000000005,7140.464800000016,3888.0979999999954,2.8
4/19/14,8.0,5.8,0.4,0.4,0.167165226,7279.017001,4.0,2.0,32945.276,1422.102,862.015,0.0,0.0,0.0,59.983000000000004,2462.619,93.02600000000001,0.0,0.0,0.0,AS14.12,3324.634,6.0,1.0,6.6,6.599999999999999,0.8000000000000007,0.13927114299999976,-0.12000000000000052,7029.403400400016,3573.3223999999946,3.8
4/20/14,8.0,6.4,0.4,1.0,0.220267265,15072.073,0.0,0.0,3891.594,744.578,1323.4270000000001,0.0,550.414,82.47,51.32100000000001,4599.367,430.585,0.0,7.142,0.0,AS14.12,6473.208,0.0,1.0,5.8,6.519999999999999,0.8000000000000007,0.15931449659999974,-0.08000000000000053,8607.213000600017,4176.574999999994,2.6
4/21/14,8.0,6.0,-0.25,0.75,0.07023090900000001,4222.319,1.0,0.0,1243.055,1039.461,110.98100000000001,0.0,61.195,0.0,45.51,1880.2910000000002,83.251,0.0,3.0380000000000003,0.0,AS14.12,2052.467,1.0,0.0,6.4,6.3199999999999985,0.7500000000000007,0.13374083179999974,-0.1300000000000005,8045.120200000017,4023.310399999994,1.8
4/22/14,8.0,6.5,0.25,1.0,0.164627065,18346.558,2.0,0.0,2517.718,3176.7740000000013,5768.909000000002,35.153,0.0,0.0,58.138999999999996,5208.823,1367.3239999999996,0.0,4.1560000000000015,0.0,AS14.12,10977.732000000004,2.0,0.0,6.0,6.259999999999999,0.7900000000000007,0.14045391759999976,0.03999999999999948,10164.888000000017,5349.215199999994,1.8
4/23/14,8.0,5.8,0.0,0.8,0.11449388699999999,5621.264999,6.0,0.0,1266.985,546.161,626.889,0.0,0.0,44.187,39.926,3131.532,256.502,0.0,0.0,0.0,AS14.12,3758.4210000000003,6.0,0.0,6.5,6.099999999999999,0.7900000000000007,0.14735687039999973,0.15999999999999948,10108.246400000018,5317.292399999995,3.0
4/24/14,8.0,6.6,-0.6,0.6,0.0852228,6934.605998,1.0,0.0,3131.05,289.282,745.8889999999999,109.329,0.0,164.138,41.343999999999994,3729.074,659.855,0.0,0.0,0.0,AS14.12,4474.963,1.0,0.0,5.8,6.259999999999999,0.8300000000000006,0.13096838519999973,-0.04000000000000052,10039.364199400017,5547.358199999995,2.0
4/25/14,8.0,5.875,0.125,0.375,0.13467870199999998,4744.062001,3.0,1.0,2088.08,511.94699999999995,97.389,78.27,0.0,0.0,46.24800000000001,1831.126,782.174,0.0,36.423,44.409,AS14.12,1928.5149999999999,4.0,0.0,6.6,6.154999999999999,0.7050000000000006,0.11385067259999974,-0.09500000000000053,7973.761999600017,4638.419599999996,2.8
4/26/14,8.0,7.0,0.25,1.0,0.332577106,3425.820999,6.0,0.0,979.578,293.235,337.142,0.0,0.0,0.0,42.465,1013.576,761.637,0.0,0.0,22.066,AS14.12,1350.718,6.0,1.0,5.875,6.3549999999999995,0.7550000000000006,0.16631991199999976,0.004999999999999472,7814.462399400017,4498.069799999996,3.8
4/27/14,8.0,6.0,0.0,0.75,0.193479491,5069.1739990000015,1.0,0.0,759.456,295.29,624.505,0.0,0.0,15.093,67.653,1675.0120000000006,1366.399,0.0,0.0,86.67200000000004,AS14.12,2299.5170000000007,1.0,1.0,7.0,6.255,0.7050000000000006,0.17209039719999975,-0.045000000000000526,5158.985599200017,2762.4267999999947,3.6
4/28/14,8.0,6.6,-0.6,1.0,0.08539768699999999,3979.2940000000003,2.0,8.0,1955.539,740.3610000000001,378.061,63.18899999999999,0.0,0.0,44.43899999999999,1723.733,128.399,0.0,0.0,0.0,AS14.12,2101.794,10.0,0.0,6.0,6.415000000000001,0.7450000000000007,0.16627115719999974,-0.16500000000000054,4830.591399400017,2431.1013999999946,4.4
4/29/14,8.0,6.0,-0.4,1.0,0.079197637,6085.489000000001,4.0,0.0,2113.077,863.179,359.939,0.0,0.0,171.43,48.70399999999999,3697.7459999999996,0.0,0.0,0.0,0.0,AS14.12,4057.6849999999995,4.0,0.0,6.6,6.295,0.8250000000000007,0.16506612459999975,-0.12500000000000056,4660.767999800018,2347.6457999999943,5.0
4/30/14,8.0,6.25,-0.25,0.666666667,0.12199319300000001,6141.153,2.0,0.0,1681.2479999999994,1570.289,1044.383,0.0,0.0,36.22,36.543,2048.4139999999998,476.32099999999997,0.0,4.11,0.0,AS14.12,3092.7969999999996,2.0,0.0,6.0,6.37,0.8833333334000008,0.16252902279999976,-0.20000000000000054,4940.186199600018,2580.5021999999944,4.6
5/1/14,8.0,6.2,-0.2,0.5,0.09557003900000001,10759.313999999997,0.0,2.0,1453.7620000000006,2178.99,956.837,434.079,181.611,71.407,60.44,3774.002,284.954,0.0,5.048,0.0,AS14.12,4912.45,2.0,0.0,6.25,6.210000000000001,0.7833333334000008,0.11512760939999975,-0.29000000000000054,6406.884799800018,3292.848599999995,3.8
5/2/14,8.0,5.5,0.0,0.5,0.130999543,17130.236,1.0,0.0,2623.113,2517.301,2755.815,249.135,0.0,37.361999999999995,45.01300000000001,5042.722,245.935,0.0,4.063,0.0,AS14.12,7798.537,1.0,0.0,6.2,6.110000000000001,0.7333333334000007,0.10263161979999977,-0.29000000000000054,8819.097200000018,4392.652599999995,3.8
