time,mood,arousal,valence,activity,screen,call,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather,avgValence,avgActivity,avgArousal,avgScreen
2014-03-23,7.75,0.0,1.5,0.08033186764442728,10202.637996912003,0.0,0.0,681.1460000000001,7697.431000000001,632.796,0.0,0.0,0.0,113.33500000000001,766.535,0.0,0.0,0.0,0.0,0.73,0.08033186764442728,-0.3633333333333334,12287.6633998394
2014-03-24,8.0,0.5,1.0,0.08033186764442728,5517.1549985408765,4.0,9.0,1452.4489999999998,3062.2089999999985,513.355,0.0,0.0,0.0,188.64499999999998,533.7950000000001,58.215,0.0,0.0,0.0,0.65,0.08033186764442728,-0.06333333333333338,11085.726999282839
2014-03-25,7.666666666666667,-0.5,1.3333333333333333,0.13434490180252895,12516.447998046866,4.0,0.0,1127.0230000000001,7485.306000000004,1492.5209999999997,0.0,0.0,0.0,643.485,1495.451,130.93400000000003,0.0,0.0,0.0,0.9666666666666666,0.09113447447604761,-0.013333333333333374,11441.23899884224
2014-03-26,6.6,0.2,0.6,0.10329373128561765,9189.55200004578,8.0,4.0,2381.75,4506.427000000001,1274.317,0.0,0.0,0.0,103.919,670.895,203.741,0.0,0.0,0.0,0.8866666666666665,0.09572684720428568,-0.040000000000000036,9689.12279882431
2014-03-27,6.8,0.2,0.4,0.08970024791525805,9708.778999090195,2.0,8.0,1945.115,4822.297000000001,261.867,0.0,0.0,0.0,60.278,2251.6929999999998,51.767999999999994,0.0,0.0,0.0,0.9666666666666666,0.09760052325845184,0.07999999999999997,9426.914398527146
2014-03-28,8.25,0.25,1.5,0.09809984248895877,12984.041001558304,1.0,0.0,2655.3269999999998,4794.411,2162.614,0.0,0.0,0.0,231.76799999999997,1918.225,647.093,305.073,14.225999999999999,0.0,0.9666666666666666,0.10115411822735813,0.12999999999999998,9983.194999456406
2014-03-29,7.0,0.2,1.0,0.04187585355184262,10574.725999832155,0.0,5.0,1742.9419999999993,1932.9130000000005,5360.102999999999,0.0,0.0,0.0,378.55000000000007,1480.0950000000003,307.75199999999995,0.0,0.0,0.0,0.9666666666666666,0.09346291540884119,0.06999999999999998,10994.70919971466
2014-03-30,6.2,0.2,0.0,0.0625734602553756,8739.792000055313,2.0,1.0,1742.2019999999995,4133.703000000001,607.0820000000001,0.0,0.0,0.0,71.024,1260.8799999999999,266.05,0.0,0.0,0.0,0.7,0.07910862709941052,0.20999999999999996,10239.37800011635
2014-03-31,4.333333333333333,-1.0,0.0,0.051366076733723814,13187.446000099182,5.0,1.0,1666.65,4982.926,3794.4109999999996,0.0,0.0,0.0,48.167,2314.643,207.856,0.0,0.0,0.0,0.58,0.06872309618903176,-0.030000000000000027,11038.956800127029
2014-04-01,6.6,-1.0,0.8,0.08076225802411184,14699.699999332433,3.0,8.0,1262.8320000000006,7405.549,4756.246,0.0,0.0,0.0,55.382,1063.995,0.0,0.0,0.0,0.0,0.6599999999999999,0.06693549821080252,-0.27,12037.141000175478
2014-04-02,5.5,-1.25,0.25,0.15618745321820188,13329.964998483654,13.0,4.0,3917.3050000000026,4219.393999999998,1723.7600000000002,0.0,0.0,0.0,105.00299999999999,946.7029999999999,711.4649999999999,0.0,0.0,0.0,0.41,0.07855302035665115,-0.5700000000000001,12106.325799560547
2014-04-03,6.2,-0.4,0.2,0.09026347679477338,8073.050000190733,5.0,0.0,1054.5419999999997,4238.565000000001,3877.882,0.0,0.0,0.0,45.366,707.6089999999999,265.369,0.0,0.0,0.0,0.24999999999999994,0.08823054500523729,-0.6900000000000001,11605.990599632263
2014-04-04,6.5,-0.75,0.0,0.04963037634408606,10023.579001665106,7.0,2.0,847.6570000000002,4951.592,1674.868,0.0,0.0,0.0,231.544,1312.6460000000002,51.17,150.612,363.42900000000003,0.0,0.24999999999999994,0.08564192822297939,-0.8800000000000001,11862.747999954223
2014-04-05,6.0,0.0,0.6666666666666666,0.2313065813088305,5377.287999629977,9.0,5.0,1983.9070000000006,1377.7539999999995,368.645,0.0,0.0,0.0,119.30000000000001,1239.1809999999998,149.298,0.0,0.0,0.0,0.3833333333333333,0.12163002913800074,-0.68,10300.716399860381
2014-04-06,6.75,-0.75,1.0,0.05631576348488115,7656.606000900269,2.0,3.0,882.9059999999996,2782.0460000000003,2405.196,0.0,0.0,0.0,110.16499999999999,1596.296,0.0,0.0,1.002,0.0,0.42333333333333323,0.11674073023015459,-0.6300000000000001,8892.097600173947
2014-04-07,5.4,-0.6,0.2,0.0805241620390383,16856.01399946213,0.0,1.0,1957.1019999999999,5549.669,5686.0599999999995,0.0,0.0,0.0,233.405,4001.6409999999996,0.0,0.0,0.0,0.0,0.4133333333333333,0.10160807199432187,-0.5000000000000001,9597.307400369642
2014-04-08,6.8,-0.4,0.6,0.07680102095483,9726.615999460215,1.0,0.0,863.0430000000001,7209.865000000002,800.643,0.0,0.0,0.0,178.111,533.825,0.0,414.965,0.0,0.0,0.4933333333333333,0.0989155808263332,-0.5000000000000001,9928.020600223539
2014-04-09,6.4,-1.0,0.6,0.0707902001380262,13731.390999317171,2.0,2.0,828.2359999999999,2320.953,1187.6930000000002,0.0,0.0,0.0,115.867,638.086,0.0,0.0,6.037999999999999,0.0,0.6133333333333333,0.10314754558512122,-0.55,10669.582999753951
2014-04-10,6.2,0.4,0.0,0.09895833333333331,5612.331000804907,6.0,4.0,790.477,1210.9619999999998,1866.8070000000002,0.0,0.0,0.0,41.149,1690.0669999999996,22.179000000000002,0.0,0.0,0.0,0.48,0.07667789599002178,-0.4700000000000001,10716.591599988937
2014-04-11,3.5,0.5,-1.0,0.06868288982259571,2235.206001043319,0.0,1.0,409.2139999999999,1436.8899999999999,0.0,0.0,0.0,0.0,40.111000000000004,90.485,255.401,0.0,0.0,0.0,0.07999999999999999,0.0791513212575647,-0.2200000000000001,9632.311600017547
2014-04-12,6.4,0.0,0.75,0.15313380173005842,14799.426000356681,2.0,10.0,1581.2989999999995,5361.810000000003,5463.314,0.0,0.0,0.0,177.143,1575.1460000000002,478.416,72.282,0.0,0.0,0.19,0.09367324919576872,-0.10000000000000012,9220.994000196457
2014-04-13,6.5,-0.25,1.0,0.01631944444444443,8132.05100202561,5.0,0.0,728.6560000000001,2883.753999999999,1554.344,0.0,0.0,0.0,42.219,1395.6309999999999,0.0,0.0,0.0,0.0,0.27,0.08157693389369161,-0.0700000000000001,8902.081000709537
2014-04-14,6.2,-0.2,0.4,0.03335375816993464,4822.974000215534,2.0,1.0,862.117,2134.432,2948.9429999999998,0.0,0.0,0.0,91.55600000000001,315.377,0.0,0.0,0.0,0.0,0.23000000000000004,0.0740896455000733,0.08999999999999989,7120.397600889209
2014-04-15,6.0,-0.75,0.5,0.019623337804315216,8726.610999822617,0.0,0.0,459.62800000000004,5490.561999999999,1236.7050000000002,0.0,0.0,0.0,72.477,1464.6109999999999,0.0,0.0,0.0,0.0,0.33,0.05822264639426968,-0.14000000000000012,7743.25360069275
2014-04-16,4.75,-1.25,0.0,0.10595602036110062,9003.359000205992,2.0,8.0,1951.9279999999994,5813.764000000002,0.0,0.0,0.0,0.0,404.7820000000001,1015.531,33.254,22.088,0.0,0.0,0.53,0.06567727250197067,-0.4900000000000001,9096.884200525285
2014-04-17,3.8,-1.2,-0.4,0.1180908662900188,7809.418999671931,1.0,0.0,1242.1580000000001,3915.546,1645.609,0.0,0.0,0.0,75.227,963.19,0.0,0.0,0.0,0.0,0.3000000000000001,0.05866868541396274,-0.7300000000000001,7698.8828003883345
2014-04-18,5.2,-1.0,-0.4,0.047270114942528745,6566.541000366215,1.0,2.0,906.605,3556.0200000000004,1009.2810000000001,0.0,0.0,0.0,142.871,644.361,0.0,0.0,0.0,0.0,0.020000000000000084,0.06485881951357961,-0.8800000000000001,7385.780800056455
2014-04-19,7.0,0.25,0.75,0.0031254706183548703,2050.995000600815,0.0,0.0,219.00899999999996,1084.321,138.52200000000002,0.0,0.0,0.0,94.744,384.74399999999997,0.0,0.0,0.0,0.0,0.09000000000000008,0.058813162003263655,-0.79,6831.385000133511
2014-04-20,3.0,-2.0,-1.0,0.08680555555555557,6713.023000955578,0.0,0.0,99.64400000000002,2081.8210000000004,14.091,0.0,0.0,0.0,10.042,850.153,0.0,84.34700000000001,0.0,0.0,-0.2099999999999999,0.07224960555351172,-1.04,6428.667400360104
2014-04-21,6.6,-0.4,0.8,0.0617854683195592,9218.660998582844,0.0,0.0,1062.6790000000003,5514.199000000002,2479.237,0.0,0.0,0.0,97.31,2631.5829999999996,734.992,77.473,0.0,0.0,-0.04999999999999991,0.06341549514520343,-0.8700000000000001,6471.7278000354745
2014-04-22,6.0,-0.2,0.4,0.09099018199233716,5708.751999616627,0.0,2.0,1053.466,2729.9940000000006,1650.744,0.0,0.0,0.0,120.34100000000001,118.47,0.0,0.0,0.0,0.0,0.1100000000000001,0.05799535828566711,-0.6700000000000002,6051.5944000244135
2014-04-23,6.0,-0.6666666666666666,0.0,0.07537353651992687,11782.639000177385,5.0,0.0,1455.6740000000004,7785.343000000005,493.78,0.0,0.0,0.0,151.669,1399.2640000000001,81.312,412.62800000000004,0.0,0.0,0.1900000000000001,0.06361604260114673,-0.6033333333333334,7094.813999986647
2014-04-24,5.6,-0.6,0.4,0.15798611111111102,3173.634999752045,3.0,1.0,446.68699999999984,3558.812,0.0,0.0,0.0,0.0,166.793,214.72099999999998,0.0,0.0,1.003,0.0,0.1200000000000001,0.09458817069969797,-0.7733333333333334,7319.341999816893
2014-04-25,3.3333333333333335,0.3333333333333333,-0.6666666666666666,0.07604166666666665,5443.733000278472,6.0,0.0,830.7389999999999,2063.5980000000004,1384.4,0.0,0.0,0.0,26.148000000000003,867.703,0.0,0.0,0.0,0.0,0.1866666666666668,0.09243539292192018,-0.30666666666666675,7065.483999681472
2014-04-26,5.4,-0.4,-0.2,0.018915739069801877,7633.689001798637,0.0,0.0,879.0590000000002,4805.511,326.22,0.0,0.0,0.0,220.19600000000003,939.188,0.0,409.774,0.0,0.0,-0.01333333333333323,0.08386144707196871,-0.30666666666666675,6748.48960032463
2014-04-27,6.0,-0.6,0.4,0.013407752824023428,9327.362001657482,1.0,1.0,591.766,4909.536,441.7660000000001,0.0,0.0,0.0,179.70300000000003,1833.2499999999995,0.0,53.51,0.0,0.0,-0.01333333333333323,0.06834496123830595,-0.3866666666666667,7472.211600732802
2014-04-28,6.75,0.25,0.75,0.09448967086834736,14356.782003402712,9.0,3.0,3413.0829999999996,7304.385000000003,1194.625,0.0,0.0,0.0,333.17299999999994,1640.1259999999997,1.004,286.976,7.209999999999999,0.0,0.13666666666666677,0.07216818810799006,-0.20333333333333342,7987.040201377868
2014-04-29,5.0,-2.0,0.0,0.13463824767244986,6649.512000322343,1.0,9.0,2796.3910000000014,6168.857999999999,931.825,0.0,14.065,0.0,42.602000000000004,872.169,0.0,184.86200000000002,0.0,0.0,0.056666666666666754,0.06749861542025784,-0.4833333333333334,8682.215601491927
2014-04-30,5.0,-2.0,0.5,0.02414791881612267,7197.648000955587,0.0,0.0,-80367.93000000001,10321.694,1436.897,0.0,0.0,0.0,830.935,418.836,0.0,206.91199999999998,0.0,0.0,0.2900000000000001,0.05711986585014903,-0.95,9032.99860162735
2014-05-01,5.0,-1.6666666666666667,-0.3333333333333333,0.10358452683650247,5441.058000802993,0.0,0.0,474.8789999999998,4111.216999999998,432.474,0.0,0.0,0.0,32.19,817.021,0.0,98.51500000000001,0.0,0.0,0.2633333333333334,0.07405362340348916,-1.2033333333333334,8594.472401428222
2014-05-02,6.2,-0.6,0.6,0.05910464220123313,5961.156999111181,0.0,0.0,1964.09,6094.439000000001,166.687,0.0,0.0,0.0,427.039,828.253,0.0,112.095,0.0,0.0,0.3033333333333334,0.0831930012789311,-1.2033333333333334,7921.231400918962
2014-05-03,5.666666666666667,-0.6666666666666666,0.0,0.07569444444444444,1797.8099997043612,1.0,0.0,290.056,294.1070000000001,303.578,0.0,0.0,0.0,37.375,871.9999999999999,0.0,0.0,0.0,0.0,0.1533333333333334,0.07943395599415051,-1.3866666666666667,5409.437000179292
2014-05-04,8.0,-1.0,1.0,0.08229166666666671,2201.717000484466,0.0,0.0,529.4329999999999,2160.107,153.38800000000003,0.0,0.0,0.0,9.085,251.575,0.0,0.0,0.0,0.0,0.3533333333333334,0.06896463979299389,-1.1866666666666668,4519.878000211717
2014-05-05,5.5,-1.5,0.5,0.08033186764442728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3533333333333334,0.08020142955865481,-1.0866666666666667,3080.3484000206
2014-03-05,6.333333333333333,0.0,0.3333333333333333,0.05734952346396609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2014-03-06,7.2,-0.6,0.6,0.05734952346396609,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2014-03-07,7.4,0.6,1.2,0.05734952346396609,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2014-03-08,7.0,0.0,1.0,0.05734952346396609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2014-03-09,7.2,-1.0,1.2,0.05734952346396609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666666,0.05734952346396609,-0.2,0.0
2014-03-10,6.8,-1.0,0.6,0.05734952346396609,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.05734952346396609,-0.4,0.0
2014-03-11,6.6,0.4,0.4,0.05734952346396609,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999999999999,0.05734952346396609,-0.19999999999999998,0.0
2014-03-12,7.0,0.6,1.0,0.05734952346396609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399999999999999,0.05734952346396609,-0.19999999999999998,0.0
2014-03-13,6.6,0.0,0.6,0.05734952346396609,825.9980003833765,0.0,11.0,169.21199999999996,287.188,0.0,0.0,0.0,0.0,208.855,200.95100000000002,0.0,0.0,13.062000000000001,0.0,0.7599999999999999,0.05734952346396609,-0.19999999999999998,165.1996000766753
2014-03-14,7.4,-0.2,1.2,0.05734952346396609,3377.3820006847386,0.0,11.0,592.7330000000001,382.769,0.0,0.0,0.0,0.0,42.257999999999996,861.5070000000001,1277.345,180.24699999999999,20.109,0.0,0.76,0.05734952346396609,-0.03999999999999998,840.6760002136231
2014-03-15,6.4,-0.6,0.6,0.05734952346396609,1200.8120002746596,0.0,3.0,68.45599999999999,382.20399999999995,77.59,0.0,0.0,17.086,71.725,581.6880000000001,0.0,0.0,0.0,0.0,0.76,0.05734952346396609,0.040000000000000015,1080.838400268555
2014-03-16,7.0,-1.25,1.25,0.05734952346396609,2440.1029999256134,0.0,0.0,149.23,1753.462,0.0,0.0,0.0,0.0,56.275,469.405,0.0,0.0,11.119000000000002,0.0,0.93,0.05734952346396609,-0.29,1568.8590002536778
2014-03-17,5.4,0.0,0.2,0.00555555555555555,1418.6890001296993,0.0,0.0,56.58400000000001,5763.015999999999,0.0,0.0,0.0,0.0,68.395,6973.934,0.0,0.0,0.0,0.0,0.7700000000000001,0.04699072988228398,-0.41,1852.5968002796176
2014-03-18,6.4,-0.2,0.6,0.028491361781937872,1318.1699995994568,0.0,0.0,5.92,716.896,142.79,0.0,0.0,0.0,47.137,403.437,0.0,0.0,0.0,0.0,0.7700000000000001,0.04121909754587833,-0.45,1951.0312001228335
2014-03-19,7.0,-0.2,1.0,0.0630171632209882,1827.4599990844717,1.0,0.0,49.836999999999996,1011.71,26.471,0.0,0.0,0.0,64.36200000000001,655.2369999999999,0.0,0.0,18.195999999999998,0.0,0.7300000000000001,0.04235262549728276,-0.45,1641.0467998027802
2014-03-20,6.4,-0.2,0.8,0.05752387767589225,1096.5499994754791,0.0,1.0,4862.881000000001,279.43999999999994,0.0,0.0,0.0,0.0,48.01,669.326,0.0,0.0,0.0,0.0,0.7700000000000001,0.04238749633966799,-0.37,1620.194399642944
2014-03-21,6.6,-0.4,0.6,0.008942302364652674,2857.9249997138973,0.0,4.0,215.864,2477.4199999999996,0.0,0.0,0.0,0.0,52.181,1085.1829999999998,0.0,0.0,48.315999999999995,0.0,0.6400000000000001,0.03270605211980531,-0.19999999999999998,1703.758799600601
2014-03-22,6.4,-0.4,0.8,0.022231454452349513,866.5940003395077,0.0,0.0,10.557000000000002,4329.022,0.0,0.0,0.0,0.0,43.157000000000004,452.75699999999995,89.93799999999999,0.0,16.075,0.0,0.7600000000000001,0.0360412318991641,-0.27999999999999997,1593.3397996425624
2014-03-23,7.2,-0.2,0.8,0.04218482538831056,1374.5810003280642,2.0,0.0,86.19899999999998,372.317,0.0,0.0,0.0,0.0,4065.138,1612.9349999999997,323.24100000000004,0.0,82.451,0.0,0.8000000000000002,0.03877992462043864,-0.27999999999999997,1604.621999788284
2014-03-24,6.8,-0.8,1.0,0.046307912762661635,1967.9929997920997,0.0,0.0,14.427,194.05499999999998,0.0,0.0,0.0,0.0,52.022999999999996,1700.212,0.0,0.0,11.062999999999999,0.0,0.8000000000000002,0.03543807452877333,-0.4,1632.7285999298097
2014-03-25,7.2,-0.6,1.0,0.01689766184251478,726.2829999923707,0.0,1.0,73.604,1469.956,89.12,0.0,0.0,0.0,46.936,441.331,0.0,0.0,0.0,0.0,0.8400000000000002,0.027312831362097834,-0.48,1558.6752000331878
2014-03-26,6.5,-0.25,0.5,0.08950139311864186,1818.4510009288795,0.0,5.0,330.84599999999995,895.0110000000001,112.399,0.0,0.0,161.499,45.978,413.67400000000004,0.0,0.0,11.029000000000002,0.0,0.8200000000000003,0.043424649512895666,-0.45,1350.7804002761843
2014-03-27,6.333333333333333,0.0,0.5,0.08701150136063529,2483.2820003032693,0.0,6.0,128.185,1976.7880000000005,0.0,0.0,0.0,0.0,56.986999999999995,2145.012,0.0,358.67400000000004,24.05,0.0,0.7600000000000003,0.05638065889455283,-0.37,1674.1180002689366
2014-03-28,6.25,-0.25,0.5,0.016559762046113646,1936.6580002307896,1.0,12.0,834.408,959.256,0.0,0.0,0.0,0.0,52.028,706.4010000000002,0.0,167.53400000000005,0.0,0.0,0.7000000000000004,0.05125564622611345,-0.38,1786.5334002494815
2014-03-29,7.166666666666667,-0.16666666666666666,1.0,0.02494412062743703,1191.8290007114401,0.0,2.0,46.795,536.1679999999999,64.889,0.0,0.0,0.0,61.195,445.50100000000003,0.0,0.0,0.0,0.0,0.7000000000000004,0.04698288779906853,-0.25333333333333335,1631.3006004333497
2014-03-30,6.8,0.0,0.6,0.0784470781932718,779.892998933792,0.0,0.0,9.926,218.915,0.0,0.0,0.0,0.0,43.081999999999994,506.55500000000006,0.0,0.0,0.0,0.0,0.6200000000000003,0.05929277106921993,-0.13333333333333336,1642.0226002216339
2014-03-31,7.6,0.0,1.2,0.07893465181771635,1670.5409996509547,0.0,0.0,3.048,1230.3229999999996,20.184,0.0,0.0,0.0,50.666,457.4219999999998,0.0,0.0,14.035,0.0,0.7600000000000003,0.05717942280903483,-0.08333333333333337,1612.440599966049
2014-04-01,7.2,-1.0,1.0,0.062353854585312354,2074.4190006256113,0.0,0.0,28.205,1623.59,92.10499999999999,0.0,0.0,0.0,59.789,974.317,0.0,0.0,3.005,0.0,0.8600000000000003,0.05224789345397024,-0.2833333333333334,1530.6680000305173
2014-04-02,6.6,-0.4,0.8,0.008289547359385427,696.8100006580353,0.0,0.0,33.864,1809.8419999999994,19.154,0.0,0.0,0.0,51.733999999999995,208.186,0.0,0.0,20.146,0.0,0.9200000000000003,0.05059385051662459,-0.31333333333333335,1282.6984001159665
2014-04-03,7.0,0.0,1.3333333333333333,0.07876788563729693,2837.617998838426,0.0,0.0,36.467000000000006,2364.9109999999996,0.0,0.0,0.0,0.0,107.15799999999999,758.8560000000001,0.0,0.0,50.577,0.0,0.9866666666666669,0.06135860351859658,-0.28,1611.8561997413635
2014-04-04,7.5,0.25,1.25,0.031123972587273636,1265.5080008506784,2.0,0.0,168.29700000000003,863.4719999999999,0.0,0.0,0.0,0.0,34.475,1643.455,0.0,0.0,9.065,0.0,1.116666666666667,0.05189398239739694,-0.23000000000000004,1708.9792001247406
2014-04-05,7.4,0.2,1.2,0.12841414141414143,1735.4479999542239,0.0,0.0,8.64,951.8109999999998,76.908,0.0,0.0,0.0,46.662,633.5210000000001,0.0,0.0,17.057,0.0,1.116666666666667,0.06178988031668196,-0.19000000000000003,1721.9606001853942
2014-04-06,7.6,0.0,1.25,0.007280235288804587,1296.008000373841,0.0,0.0,69.105,331.962,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0,1.166666666666667,0.0507751564573804,0.009999999999999964,1566.2784001350403
2014-04-07,7.0,0.0,1.0,0.1024731337951504,4442.0539984703055,1.0,6.0,365.50199999999995,2379.268,368.396,0.0,0.0,0.0,69.48,1248.4860000000003,0.0,7.028,0.0,0.0,1.206666666666667,0.0696118737445334,0.08999999999999997,2315.3271996974945
2014-04-08,6.5,-0.25,0.5,0.05814829222796918,2564.4870009422293,0.0,0.0,67.864,1572.2740000000001,93.167,0.0,0.0,0.0,56.654,1078.93,0.0,0.0,31.197,0.0,1.0400000000000005,0.06548795506266784,0.039999999999999966,2260.701000118255
2014-04-09,6.25,0.25,0.5,0.04036626596543954,2404.4000003337856,0.0,0.0,112.66399999999999,1770.1420000000003,0.0,0.0,0.0,0.0,3613.7609999999995,1990.7610000000004,0.0,0.0,6.016,0.0,0.8900000000000003,0.06733641373830103,0.039999999999999966,2488.479400014877
2014-04-10,7.6,1.2,1.4,0.20657326274273782,4360.754999876021,0.0,0.0,90.306,3161.7429999999995,230.726,0.0,0.0,0.0,82.531,877.2730000000001,0.0,0.0,47.583,0.0,0.9300000000000004,0.08296823800402031,0.23999999999999994,3013.5407999992362
2014-04-11,7.6,0.6,1.0,0.0741355491619204,1581.9210007190704,1.0,0.0,51.943999999999996,452.74799999999993,32.147,0.0,0.0,0.0,48.116,990.3209999999998,0.0,0.0,3.01,0.0,0.8800000000000004,0.09633930077864347,0.36,3070.7234000682824
2014-04-12,7.0,0.0,0.8,0.025027439155129103,767.0680000782012,0.0,0.0,0.0,1912.357,0.0,0.0,0.0,0.0,108.72399999999999,519.463,0.0,0.0,0.0,0.0,0.8400000000000004,0.08085016185063922,0.36,2335.7262003898613
2014-04-13,7.6,0.0,1.2,0.004827095791619072,2078.9600002765656,0.0,0.0,8.147,658.4030000000002,221.56300000000002,0.0,0.0,0.0,119.435,2874.2200000000003,0.0,0.0,5.043,0.0,0.9800000000000004,0.07018592256336918,0.41,2238.620800256728
2014-04-14,6.6,0.2,0.6,0.06490308655585146,3426.0760009288815,0.0,0.0,89.016,1931.73,81.273,0.0,0.0,45.24100000000001,122.03500000000001,1121.678,0.0,0.0,31.393,0.0,1.0000000000000004,0.07509328668145157,0.39999999999999997,2442.956000375748
2014-04-15,6.4,-0.8,0.6,0.03409090909090909,3149.47799921036,0.0,0.0,313.846,2067.4390000000003,36.189,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0,0.8400000000000004,0.04059681595108583,-4.4408920985006264e-17,2200.7006002426156
2014-04-16,6.6,-0.6,0.8,0.0685973564143854,1724.2629995346065,0.0,0.0,122.282,853.4090000000001,22.458,0.0,0.0,48.299,45.32899999999999,595.5500000000001,0.0,0.0,33.39,0.0,0.8000000000000004,0.03948917740157883,-0.24000000000000005,2229.169000005723
2014-04-17,6.2,-1.0,0.8,0.09718156742586877,3259.406999349593,0.0,0.0,111.43100000000001,1016.8830000000004,144.71699999999998,0.0,0.0,0.0,188.89899999999994,676.2250000000001,1114.8670000000002,0.0,3.0380000000000003,0.0,0.8000000000000004,0.053920003055726765,-0.44000000000000006,2727.6367998600012
2014-04-18,6.0,-0.4,0.6,0.049041986144740375,936.6079995632169,0.0,0.0,8.937,178.03300000000002,0.0,0.0,0.0,0.0,67.792,678.9149999999998,0.0,0.0,0.0,0.0,0.6800000000000004,0.06276298112635102,-0.52,2499.166399717332
2014-04-19,7.8,1.4,1.2,0.03900289438614025,2355.328998804096,0.0,0.0,324.362,840.2059999999999,88.565,0.0,0.0,0.0,46.93299999999999,1092.2209999999998,0.0,22.302,7.023,0.0,0.8000000000000004,0.05758294269240878,-0.2800000000000001,2285.0169992923743
2014-04-20,6.4,-1.2,0.8,0.004899344795389425,1317.5869996547704,0.0,0.0,2291.839,85.042,173.54199999999997,0.0,0.0,0.0,36.373000000000005,5884.73,0.0,17.156,15.074000000000002,0.0,0.8400000000000004,0.051744629833304856,-0.36000000000000004,1918.6387993812564
2014-04-21,6.4,-1.0,0.6,0.029294959666751913,2076.093999624253,0.0,0.0,90.122,600.21,437.264,0.0,0.0,5.032,31.308,905.6439999999999,0.0,0.0,6.026,0.0,0.8000000000000004,0.04388415048377815,-0.44000000000000006,1989.0049993991856
2014-04-22,6.0,-0.6,0.4,0.07739994303879248,1819.2249996662135,0.0,0.0,109.49199999999999,795.3120000000001,21.094,0.0,0.0,0.0,46.998,843.2529999999999,0.0,0.0,0.0,0.0,0.7200000000000004,0.0399278256063629,-0.36000000000000004,1700.9685994625095
2014-04-23,5.6,0.0,0.4,0.12497602724903793,1554.5250003337856,0.0,0.0,153.90400000000002,1044.8840000000002,0.0,0.0,0.0,0.0,51.104,435.9239999999999,0.0,0.0,0.0,0.0,0.6800000000000004,0.05511463382722241,-0.2800000000000001,1824.5519996166233
2014-04-24,6.666666666666667,0.3333333333333333,1.0,0.1280059119507768,1965.227999448777,0.0,0.0,26.485999999999997,1270.667,82.896,0.0,0.0,0.0,547.374,554.572,0.0,0.0,0.0,0.0,0.6400000000000003,0.07291523734014974,-0.49333333333333335,1746.5317997455593
2014-04-25,6.333333333333333,0.0,0.8,0.028321012544802848,2004.8570005893716,0.0,0.0,92.297,10351.418,0.0,0.0,0.0,163.344,51.705,812.8719999999998,0.0,0.0,0.0,0.0,0.6400000000000003,0.07759957089003242,-0.25333333333333335,1883.98579993248
2014-04-26,6.0,-0.5,0.25,0.047178819444444485,702.6440005302428,0.0,0.0,276.46000000000004,156.572,0.0,0.0,0.0,0.0,29.159000000000002,237.62399999999997,0.0,0.0,0.0,0.0,0.5700000000000004,0.08117634284557092,-0.15333333333333338,1609.295800113678
2014-04-27,6.0,-0.8333333333333334,0.6666666666666666,0.00542983716475096,2228.388000011444,0.0,3.0,100.223,704.723,835.74,0.0,0.0,0.0,34.178000000000004,700.6910000000001,0.0,0.0,0.0,0.0,0.6233333333333337,0.06678232167076262,-0.20000000000000004,1691.128400182724
2014-04-28,5.8,-0.8,0.6,0.02225241545893721,864.7580003738399,0.0,0.0,127.95499999999998,122.74300000000001,109.162,0.0,0.0,0.0,45.431,461.7759999999999,0.0,0.0,0.0,0.0,0.6633333333333338,0.04623759931274247,-0.36000000000000004,1553.1750001907349
2014-04-29,5.75,-0.25,0.25,0.030996148459383758,2025.4379999637601,0.0,0.0,21.515,1157.1589999999999,111.408,0.0,0.0,0.0,39.375,694.2059999999999,0.0,0.0,0.0,0.0,0.5133333333333338,0.02683564661446386,-0.47666666666666674,1565.2170002937314
2014-04-30,6.666666666666667,-0.5,1.0,0.034825039929764996,3999.0009987354206,0.0,0.0,38.78099999999999,3192.407,202.554,0.0,0.0,0.0,38.314,523.0989999999999,0.0,0.0,0.0,0.0,0.5533333333333337,0.028136452091456286,-0.5766666666666668,1964.0457999229413
